Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2019-03-21,255.7084409764513,259.8450952055131,255.66286620613124,259.4350891113281,79550400,21,3,12,3,2019
2019-03-22,258.05919197186887,258.5876534701681,254.37809128629425,254.4418792724609,122659300,22,4,12,3,2019
2019-03-25,254.0956091053056,255.2983489874857,252.97489822974748,254.25051879882807,85575200,25,0,13,3,2019
2019-03-26,256.02726598920174,257.11155041990185,254.72431169229077,256.1457214355469,68125900,26,1,13,3,2019
2019-03-27,256.1366542740755,256.72893162916915,253.2391667174808,254.80636596679688,72224700,27,2,13,3,2019
2019-03-28,255.4441661838169,256.22775183132023,254.27788042039492,255.7721710205078,56238500,28,3,13,3,2019
2019-03-29,257.30288650436063,257.71289245911987,256.1639347304077,257.3848876953125,82186800,29,4,13,3,2019
2019-04-01,259.4077580052928,260.738046357347,259.134392799945,260.4373474121094,77617900,1,0,14,4,2019
2019-04-02,260.6287294058835,260.8018523726309,259.76311457214695,260.56494140625,40070400,2,1,14,4,2019
2019-04-03,261.79498503304615,262.1958984035949,260.3644544975175,260.9749450683594,68243200,3,2,14,4,2019
2019-04-04,261.30292982713485,261.9225130588768,260.6013453858781,261.6673889160156,48997500,4,3,14,4,2019
2019-04-05,262.34158857340435,262.98850534720304,262.050010267363,262.933837890625,58621700,5,4,14,4,2019
2019-04-08,262.50563471698223,263.24367331029435,261.8404768091147,263.13433837890625,53566300,8,0,15,4,2019
2019-04-09,262.1594377771564,262.48744263247835,261.2300628806299,261.7858581542969,66142300,9,1,15,4,2019
2019-04-10,262.20501109390204,262.76995474559914,261.78588446782385,262.6788330078125,52601500,10,2,15,4,2019
2019-04-11,263.1708117800339,263.17993229475786,262.03185969742964,262.6058959960937,55093100,11,3,15,4,2019
2019-04-12,264.2368707156307,264.66511779077246,262.65145838939964,264.3826599121094,69727800,12,4,15,4,2019
2019-04-15,264.45547622429126,264.55571843778614,263.3985256619744,264.20947265625,49596700,15,0,16,4,2019
2019-04-16,265.1024853802086,265.1571528530823,263.781289904052,264.3826599121094,52153200,16,1,16,4,2019
2019-04-17,265.51240463880544,265.53973836630774,263.3165025079965,263.73565673828125,58268300,17,2,16,4,2019
2019-04-18,264.32797441445945,264.5284310701426,263.0158995420688,264.25506591796875,68708500,18,3,16,4,2019
2019-04-22,263.4806848821539,264.6378504234513,263.38956313569633,264.4829406738281,40160100,22,0,17,4,2019
2019-04-23,264.8564259500026,267.09790332668234,264.61954286140394,266.8609924316406,52246600,23,1,17,4,2019
2019-04-24,266.77907774168386,267.1162031669084,266.1230401173583,266.2688293457031,50392900,24,2,17,4,2019
2019-04-25,266.1685243141922,266.7698943118712,264.90202413921253,266.104736328125,57770900,25,3,17,4,2019
2019-04-26,266.15034399426867,267.4168443258151,265.36673045565345,267.3439636230469,50916400,26,4,17,4,2019
2019-04-29,267.4350566864703,268.2915508360349,267.34393496294183,267.7630615234375,57197700,29,0,18,4,2019
2019-04-30,267.4168351730079,268.19132816985035,265.9863324543578,267.8997497558594,81111700,30,1,18,4,2019
2019-05-01,268.53762325316336,268.7472004903201,265.8770183993926,265.8861389160156,71671900,1,2,18,5,2019
2019-05-02,265.7675924907678,266.6969950618081,263.7994802188776,265.31201171875,65030200,2,3,18,5,2019
2019-05-03,266.8064070285126,268.1913629649817,265.42142328559186,267.9089050292969,56543700,3,4,18,5,2019
2019-05-06,263.553512142519,267.25282628550065,263.2345999978246,266.8063659667969,107198100,6,0,19,5,2019
2019-05-07,264.37354903235183,264.9749190623249,260.41911078051135,262.35076904296875,144729900,7,1,19,5,2019
2019-05-08,261.9862670898437,263.71746839247896,261.384897158234,261.9862670898437,91568300,8,2,19,5,2019
2019-05-09,259.890709752426,261.80412743103847,258.132146213385,261.19366455078125,103471100,9,3,19,5,2019
2019-05-10,260.24595511798594,263.2710181102863,257.2208921256856,262.5056457519531,112429300,10,4,19,5,2019
2019-05-13,257.33035844736133,258.30528055660363,255.0615463866841,255.90892028808597,127290500,13,0,20,5,2019
2019-05-14,256.93840357404497,259.7721300898081,256.8108554327836,258.22314453125,77003200,14,1,20,5,2019
2019-05-15,256.5740764168152,260.3827264902032,256.36449916922,259.7358093261719,73956400,15,2,20,5,2019
2019-05-16,260.4464297896372,263.5170399489043,260.3735490960863,262.1412048339844,76749600,16,3,20,5,2019
2019-05-17,259.8086756246721,262.9612875045756,259.7904345934822,260.44647216796875,100353000,17,4,20,5,2019
2019-05-20,258.8245491407739,260.55575053433284,257.96805505438635,258.7243347167969,62877600,20,0,21,5,2019
2019-05-21,260.4373956063591,261.4396792652091,260.18227138469314,261.0570068359375,46847100,21,1,21,5,2019
2019-05-22,260.0911245168078,261.2209561533696,259.7722123530027,260.255126953125,49482500,22,2,21,5,2019
2019-05-23,258.00453968031496,258.0500866408593,255.64463431130477,257.0751647949219,98733800,23,3,21,5,2019
2019-05-24,258.533032712057,258.95218714850694,257.0296213470882,257.6583251953125,55268100,24,4,21,5,2019
2019-05-28,257.94081154194777,258.90664090375185,255.24378018104872,255.26199340820312,70029400,28,1,22,5,2019
2019-05-29,254.13213760425296,254.54214372494425,252.12757054825872,253.54898071289065,104972900,29,2,22,5,2019
2019-05-30,254.3143205181425,255.1617220046475,253.12982146901567,254.24143981933597,62523800,30,3,22,5,2019
2019-05-31,251.6629076130316,252.50116092183544,250.7881722389072,250.8155059814453,86862800,31,4,22,5,2019
2019-06-03,250.85192409626936,251.98175570032276,248.8291440205443,250.17767333984372,96428000,3,0,23,6,2019
2019-06-04,252.50112015086916,255.7448535050761,252.0455393111609,255.60818481445312,77231900,4,1,23,6,2019
2019-06-05,257.2482902960091,257.84966040099897,255.41687404664745,257.82232666015625,71169700,5,2,23,6,2019
2019-06-06,258.1230354329332,260.1822422031176,257.46699782130725,259.4988708496094,69430400,6,3,23,6,2019
2019-06-07,260.52844294539415,263.1890471883702,260.35532000802004,262.0956420898437,74272200,7,4,23,6,2019
2019-06-10,263.6629516816711,264.9841477452971,263.20737066751843,263.2984924316406,60799100,10,0,24,6,2019
2019-06-11,265.13894382609755,265.5125234734557,262.5785815805118,263.234619140625,58641300,11,1,24,6,2019
2019-06-12,262.99774894058646,263.5626647938962,262.2505896091022,262.7699584960937,47096300,12,2,24,6,2019
2019-06-13,263.69018458289594,264.21867392881086,262.9794795848827,263.85418701171875,48945200,13,3,24,6,2019
2019-06-14,263.56256103515625,264.17302361445866,262.78806826749155,263.56256103515625,52324700,14,4,24,6,2019
2019-06-17,263.79957154966434,264.4373959738897,263.4897798542116,263.66290283203125,39205700,17,0,25,6,2019
2019-06-18,265.5034211284307,267.4897469610203,265.1389342032469,266.4236755371094,85434800,18,1,25,6,2019
2019-06-19,266.5603230858296,267.56260643768195,265.5762807626584,267.0250244140625,78674400,19,2,25,6,2019
2019-06-20,269.74032418830853,269.986327843129,267.08884023833616,269.5762939453125,116570000,20,3,25,6,2019
2019-06-21,269.30347984983604,270.57614009245776,268.96471477680063,269.1844482421875,83309500,21,4,25,6,2019
2019-06-24,269.39499399165487,269.71542925437603,268.6991342268477,268.85479736328125,47582700,24,0,26,6,2019
2019-06-25,268.9098034816637,268.9372701670914,266.1080898012578,266.21795654296875,82028700,25,1,26,6,2019
2019-06-26,267.12425895300134,267.63698879997594,265.84243433556475,265.9523010253906,51584900,26,2,26,6,2019
2019-06-27,266.72145131743457,267.4081462134717,266.33691782299843,266.8954162597656,40355200,27,3,26,6,2019
2019-06-28,267.88423740235714,268.7723638949845,267.3623705311033,268.268798828125,59350900,28,4,26,6,2019
2019-07-01,271.63827152706176,271.8580329663254,269.4866212243916,270.7043762207031,78705600,1,0,27,7,2019
2019-07-02,270.65847814986955,271.46420459399906,269.80698322483136,271.4092712402344,61504500,2,1,27,7,2019
2019-07-03,272.09602789610824,273.5976144178433,271.9495296055713,273.57928466796875,40898900,3,2,27,7,2019
2019-07-05,272.3340188982233,273.4327418150648,271.02472744719444,273.2679138183594,51677300,5,4,27,7,2019
2019-07-08,271.94041396188555,273.084905750969,271.2170873275105,271.7664489746094,45841800,8,0,28,7,2019
2019-07-09,270.59444028133856,272.4072970561192,270.53950692099306,272.10516357421875,41101300,9,1,28,7,2019
2019-07-10,273.18550951666526,274.36663244253765,272.6453129392034,273.4052429199219,58448500,10,2,28,7,2019
2019-07-11,274.0554600425897,274.29349535824383,273.0299997673806,274.0462951660156,50826100,11,3,28,7,2019
2019-07-12,274.54066882825254,275.34639543883014,274.2293704453823,275.27313232421875,40326000,12,4,28,7,2019
2019-07-15,275.71255387109414,275.71255387109414,274.8518941242648,275.3646240234375,33900000,15,0,29,7,2019
2019-07-16,275.27309360621143,275.48369010398403,274.1652336433367,274.4765319824219,36650100,16,1,29,7,2019
2019-07-17,274.4491470114215,274.61394713264406,272.6087951660156,272.6087951660156,36036300,17,2,29,7,2019
2019-07-18,272.1051008626818,273.9912203110254,271.6564692093588,273.6066589355469,51392600,18,3,29,7,2019
2019-07-19,274.7145703200068,274.7420369962166,271.9128575798758,272.0868225097656,58678600,19,4,29,7,2019
2019-07-22,272.48971913250176,273.3046106130079,271.9678521670165,272.7552490234375,43638100,22,0,30,7,2019
2019-07-23,273.89055043818337,274.7054138183594,273.048192439275,274.7054138183594,44564500,23,1,30,7,2019
2019-07-24,273.936435515694,275.9965209960937,273.84487057267006,275.9965209960937,47213200,24,2,30,7,2019
2019-07-25,275.53863841697574,275.5935717773437,273.86308710068465,274.677978515625,55394100,25,3,30,7,2019
2019-07-26,275.37387983241746,276.719803247631,275.245683344448,276.51837158203125,45084100,26,4,30,7,2019
2019-07-29,276.3993014588689,276.51833305491505,275.4562415062508,276.0147399902344,38126500,29,0,31,7,2019
2019-07-30,274.5955604626939,275.7492168381247,274.21099902365467,275.3371887207031,45849000,30,1,31,7,2019
2019-07-31,275.5843998294343,275.7766945274753,270.28313509817644,272.32489013671875,104245200,31,2,31,7,2019
2019-08-01,272.4805681451819,275.4745481384615,269.1477951642632,269.9535217285156,142646600,1,3,31,8,2019
2019-08-02,269.04705757376314,269.29425766971985,266.3460465558194,267.9208679199219,116749700,2,4,31,8,2019
2019-08-05,263.7733439527679,263.8832107087153,257.9410174770764,259.86376953125,178745400,5,0,32,8,2019
2019-08-06,261.7773552202703,263.72757395234333,260.2849332631741,263.5078125,120711700,6,1,32,8,2019
2019-08-07,260.3947767610408,264.4417121847265,258.23398958815807,263.6634521484375,140572300,7,2,32,8,2019
2019-08-08,265.1740836979222,268.8364562988281,264.6155852882931,268.8364562988281,87713900,8,3,32,8,2019
2019-08-09,267.8842717910145,268.4885667138318,265.2015901643585,267.0053100585937,93730000,9,4,32,8,2019
2019-08-12,265.48533905673946,266.99606192181983,262.7934933953172,263.7548828125,65527600,12,0,33,8,2019
2019-08-13,263.4527799241614,269.3217357225238,263.1048500355138,267.8567810058594,94299800,13,1,33,8,2019
2019-08-14,263.75498730923084,264.3684192163116,259.80878214219905,259.9369506835937,135622100,14,2,33,8,2019
2019-08-15,260.83428431102584,261.530144321867,258.5544654062494,260.6236877441406,99556600,15,3,33,8,2019
2019-08-16,262.2991949433365,264.9086136571442,260.6785768189431,264.4691467285156,83018300,16,4,33,8,2019
2019-08-19,267.5272269666741,268.3420905300532,266.8405319444334,267.6553955078125,53571800,19,0,34,8,2019
2019-08-20,267.14262104039227,267.68281768173006,265.4762626325167,265.6044311523437,51596400,20,1,34,8,2019
2019-08-21,267.7927559897728,268.1406579955489,267.0968960948366,267.7652893066406,49524700,21,2,34,8,2019
2019-08-22,268.47942041398306,269.1203189279265,265.88827585314084,267.6828308105469,51666400,22,3,34,8,2019
2019-08-23,266.3643896838013,268.0490778418555,259.5432090737719,260.8067321777344,149161500,23,4,34,8,2019
2019-08-26,263.02249423994283,263.6908874511719,261.47513922755024,263.6908874511719,72423800,26,0,35,8,2019
2019-08-27,265.1008964472239,265.47629305965773,261.88715496782714,262.65625,66668900,27,1,35,8,2019
2019-08-28,261.98785596332965,264.6705373773896,261.1729645899348,264.5057373046875,59696700,28,2,35,8,2019
2019-08-29,267.0968196563512,268.4152759527571,266.0804967879331,267.8842163085937,57899400,29,3,35,8,2019
2019-08-30,269.3858794948192,269.40418130301003,266.82222926351545,267.7652893066406,62901200,30,4,35,8,2019
2019-09-03,266.04394974853494,266.96867997375267,264.8536617030885,266.1995849609375,69101400,3,1,36,9,2019
2019-09-04,268.39704093107395,269.2393711434444,267.63708282332993,269.2210693359375,46887300,4,2,36,9,2019
2019-09-05,271.7389468424177,273.6067370805387,269.1844336787319,272.6820068359375,83258100,5,3,36,9,2019
2019-09-06,273.0024117347959,273.5426083203183,272.3157168976884,272.8925170898437,49584300,6,4,36,9,2019
2019-09-09,273.8906589232392,273.9821959218611,272.07777369503583,273.0299987792969,51260300,9,0,37,9,2019
2019-09-10,272.2608260655092,273.0299490708011,270.9881658343813,272.9658508300781,57947100,10,1,37,9,2019
2019-09-11,273.2771055610675,274.98926038717497,272.6178773344804,274.9068603515625,68821100,11,2,37,9,2019
2019-09-12,275.8224993013542,276.9303594416793,275.0534042330688,275.859130859375,72908700,12,3,37,9,2019
2019-09-13,276.3077870993177,276.6648819527937,275.300628727366,275.676025390625,62104800,13,4,37,9,2019
2019-09-16,274.531435870646,275.72172368351795,274.17436908596346,274.8244323730469,58191200,16,0,38,9,2019
2019-09-17,274.6230332903059,275.6118616758972,274.4490683427603,275.52032470703125,41475500,17,1,38,9,2019
2019-09-18,275.12665415565,275.79504740232244,273.0665689881961,275.6851806640625,73375800,18,2,38,9,2019
2019-09-19,276.078898356059,277.0860567630931,275.3281050033886,275.6668701171875,76560500,19,3,38,9,2019
2019-09-20,276.27756568856665,276.56273617184394,273.564109170602,274.3643493652344,89565000,20,4,38,9,2019
2019-09-23,273.6928717265972,275.0266241085906,273.43532283353846,274.2999572753906,43476800,23,0,39,9,2019
2019-09-24,275.40378986384763,275.79930641665294,271.17260487066113,272.1476135253906,94869400,24,1,39,9,2019
2019-09-25,272.23032581765153,274.2079361563609,270.73101248766125,273.7572326660156,71854000,25,2,39,9,2019
2019-09-26,273.76650381068185,273.9780448107206,271.761299485209,273.18701171875,56179700,26,3,39,9,2019
2019-09-27,273.9503997808286,274.0608019300763,270.1423537180793,271.7152404785156,84746600,27,4,39,9,2019
2019-09-30,272.2395568970291,273.69286244341146,272.1935770526126,272.97540283203125,51662400,30,0,40,9,2019
2019-10-01,273.8676204600266,274.52989300489725,269.50767591421607,269.7284240722656,88242400,1,1,40,10,2019
2019-10-02,268.1279637997065,268.1371709972199,263.65764484117875,264.9637756347656,122539500,2,2,40,10,2019
2019-10-03,264.7337429866938,267.16208448055824,261.98348652251866,267.1344909667969,85278800,3,3,40,10,2019
2019-10-04,267.7968316751342,271.00699956796524,267.7416165628117,270.7494506835937,65091200,4,4,40,10,2019
2019-10-07,269.93998160523944,271.58646973581347,269.29609541072733,269.58123779296875,59610500,7,0,41,10,2019
2019-10-08,267.7049100851983,268.44996340167074,265.35934795457047,265.3961486816406,95708100,8,1,41,10,2019
2019-10-09,267.43817617990146,268.86388867672923,266.80349692112463,267.9164733886719,62359400,9,2,41,10,2019
2019-10-10,267.83359419374835,270.6206519720119,267.6680330752112,269.7284240722656,55296300,10,3,41,10,2019
2019-10-11,272.5155120404352,274.7874723211282,272.395958822062,272.52471923828125,98720400,11,4,41,10,2019
2019-10-14,272.2027770104957,272.8834640267243,271.8716547356211,272.22119140625,40394800,14,0,42,10,2019
2019-10-15,273.27897858656604,275.670520147289,273.15939729792115,274.916259765625,46754500,15,1,42,10,2019
2019-10-16,274.447198952015,275.17386596227124,274.033296025209,274.47479248046875,48928200,16,2,42,10,2019
2019-10-17,275.6520721180507,276.1671698595753,274.58507591897205,275.2841491699219,45736600,17,3,42,10,2019
2019-10-18,274.7414656688601,275.394531025538,273.21455872381404,274.0791931152344,64304000,18,4,42,10,2019
2019-10-21,275.41288753453205,276.1395261019038,274.97136323467146,275.9371643066406,39048600,21,0,43,10,2019
2019-10-22,276.47989533783044,276.7742449135168,274.9438093678986,275.0357971191406,48594700,22,1,43,10,2019
2019-10-23,274.7783313232184,275.89130765875285,274.5667622384768,275.83612060546875,34352200,23,2,43,10,2019
2019-10-24,276.7835157134914,276.93069053515467,275.4497631907928,276.28680419921875,35453100,24,3,43,10,2019
2019-10-25,275.7072087219369,277.9699891769084,275.65202169334896,277.4180908203125,45205400,25,4,43,10,2019
2019-10-28,278.6507197840796,279.4877606945218,278.6231262626682,278.9818420410156,42147000,28,0,44,10,2019
2019-10-29,278.7058627146766,279.8372530549179,278.57707425465856,278.8990173339844,44284900,29,1,44,10,2019
2019-10-30,279.1014231440425,280.1316187036997,277.776877975705,279.7545166015625,49643900,30,2,44,10,2019
2019-10-31,279.74527334089817,279.74527334089817,277.5377077018314,279.0093994140625,69053800,31,3,44,10,2019
2019-11-01,280.4719330624371,281.64009604927566,280.30634388883715,281.5941162109375,71141500,1,4,44,11,2019
